AT1G01010	4.48901545972335
AT1G01020	7.73652291105121
AT1G01040	2.99305965741288
AT1G01080	5.41260123959086
AT1G01090	2.6930023923445
AT1G01100	6.56899561624704
AT1G01140	8.32502408477842
AT1G01170	4.72193730258465
AT1G01210	3.88944159178434
AT1G01220	5.23260627288648
AT1G01225	4.12876506024096
AT1G01290	5.91774675972084
AT1G01320	5.44755798604564
AT1G01350	5.63276440962507
AT1G01370	6.17080152671756
AT1G01440	3.3296178343949
AT1G01500	2.55026958452268
AT1G01510	4.03084648493544
AT1G01520	5.03211009174312
AT1G01610	2.85753899480069
AT1G01630	3.12334563502163
AT1G01640	4.55921052631579
AT1G01660	3.33232931726908
AT1G01670	3.08098591549296
AT1G01690	4.12048861743476
AT1G01715	3.19409704852426
AT1G01730	2.28053701691759
AT1G01740	11.0269930947897
AT1G01780	5.04918493535694
AT1G01830	2.84309605849231
AT1G01860	6.78008390373151
AT1G01920	9.15353738083291
AT1G01930	10.9818396226415
AT1G01950	15.7805960684845
AT1G01960	5.22284896447213
AT1G01970	3.57163412127441
AT1G01990	2.21390374331551
AT1G02010	7.92563399588759
AT1G02020	4.54655089242643
AT1G02050	3.57321739130435
AT1G02090	6.64745848012079
AT1G02110	4.84453246569529
AT1G02130	7.57642206705051
AT1G02140	9.34844967869622
AT1G02160	3.89418846955314
AT1G02170	4.44624340549391
AT1G02180	2.95411649853563
AT1G02260	4.35588752196836
AT1G02270	7.74175939533907
AT1G02280	5.10107222554836
AT1G02290	2.6738184079602
AT1G02300	4.16386211403366
AT1G02330	5.42235734331151
AT1G02370	4.19420289855072
AT1G02380	3.74169741697417
AT1G02410	9.84303243834285
AT1G02475	7.92436524418838
AT1G02500	2.2544681391216
AT1G02610	3.2965019433648
AT1G02680	6.70855706614875
AT1G02720	4.34130893736805
AT1G02740	2.40583501006036
AT1G02750	2.70528109028961
AT1G02860	3.41146953405018
AT1G02870	5.10491933089181
AT1G02960	6.15424836601307
AT1G02970	6.82070707070707
AT1G02990	6.5350580270793
AT1G03000	9.91471774193548
AT1G03030	4.85789389835909
AT1G03040	5.97497765862377
AT1G03055	7.5402635431918
AT1G03060	9.60978544214959
AT1G03080	3.84448730311797
AT1G03090	7.28507277794983
AT1G03110	5.35005512679162
AT1G03160	4.38198848668163
AT1G03180	8.05222437137331
AT1G03190	9.08129285014692
AT1G03210	3.98764342453663
AT1G03260	6.35927880386983
AT1G03270	4.33874849578821
AT1G03280	8.72278506158125
AT1G03310	3.48268102547617
AT1G03340	3.24514877102199
AT1G03360	3.81570585565138
AT1G03365	9.46283971159179
AT1G03370	4.67487227124942
AT1G03380	8.80779990126707
AT1G03410	6.64995523724261
AT1G03430	3.47171815526246
AT1G03457	6.23042754025541
AT1G03475	8.82534954542423
AT1G03520	5.29546175817201
AT1G03530	6.60111576011158
AT1G03550	13.4748031496063
AT1G03560	2.45790172642762
AT1G03590	4.52741635687732
AT1G03610	3.41731958762887
AT1G03620	3.42420681551116
AT1G03650	6.62564102564103
AT1G03687	10.3926523678063
AT1G03740	5.02599935001625
AT1G03750	4.40616832200732
AT1G03760	4.775
AT1G03770	4.41094062708472
AT1G03830	3.59149722735675
AT1G03860	9.88746359728193
AT1G03900	2.7558371263378
AT1G03905	10.6321243523316
AT1G03910	12.430824498379
AT1G03930	7.96394019349164
AT1G03950	5.48348214285714
AT1G03960	13.7008113590264
AT1G04010	6.76439024390244
AT1G04020	3.34576837416481
AT1G04030	2.92844364937388
AT1G04050	6.84654088050314
AT1G04070	4
AT1G04100	4.03577064702788
AT1G04120	5.37824152217278
AT1G04130	6.44783983140147
AT1G04160	11.4264996704021
AT1G04200	4.01202778248348
AT1G04230	4.7882589061716
AT1G04270	6.22150241941881
AT1G04280	5.17838999609222
AT1G04290	4.12157432477052
AT1G04300	4.48450090744102
AT1G04310	4.13566433566434
AT1G04350	4.60801329394387
AT1G04390	11.1120896717374
AT1G04400	2.71622028287692
AT1G04410	5.19052314172211
AT1G04430	5.2263855224071
AT1G04440	2.80049630655586
AT1G04520	3.30490956072351
AT1G04550	2.07112253641817
AT1G04570	5.26470588235294
AT1G04620	9.30106363800252
AT1G04660	2.44099003923936
AT1G04730	8.7695530726257
AT1G04760	3.73406593406593
AT1G04780	3.12883688110079
AT1G04790	7.83043602165859
AT1G04810	6.21239033900141
AT1G04820	3.01845028093558
AT1G04830	7.30182712579058
AT1G04860	5.54083570750237
AT1G04870	7.88546090432176
AT1G04900	5.67516951888925
AT1G04910	4.7088772845953
AT1G04930	4.32014925373134
AT1G04950	6.24609800362976
AT1G04960	11.8749179969386
AT1G04980	4.06047065832589
AT1G04990	4.12754020695674
AT1G05030	8.36638246041413
AT1G05055	9.21982358402971
AT1G05070	8.10745174012316
AT1G05090	3.1675521046179
AT1G05120	10.2935191329352
AT1G05140	2.18250558515209
AT1G05150	3.57452193475816
AT1G05160	6.23690004403346
AT1G05170	7.17189701549891
AT1G05200	4.29415461973601
AT1G05230	9.23285568065507
AT1G05270	4.92068704218237
AT1G05320	4.50632038611813
AT1G05350	9.04674572531715
AT1G05360	12.325862841775
AT1G05410	4.9159386526888
AT1G05430	3.49523406058038
AT1G05460	3.16023970818134
AT1G05520	7.816085156712
AT1G05570	5.94089308875301
AT1G05620	2.865
AT1G05630	13.8522591441549
AT1G05670	4.83766745468873
AT1G05690	4.32927756653992
AT1G05710	5.40827905022063
AT1G05780	8.59018120522545
AT1G05790	13.5485216072782
AT1G05830	4.89808503732554
AT1G05840	11.2641509433962
AT1G05860	5.25106584557082
AT1G05870	4.94140508221226
AT1G05900	5.59449866903283
AT1G05910	7.19536794919686
AT1G05950	6.51628664495114
AT1G05960	5.71418786692759
AT1G05970	7.128125
AT1G06010	5.12773274379759
AT1G06050	4.6625641025641
AT1G06070	5.61968800430339
AT1G06110	5.54709918902059
AT1G06190	2.86481185529566
AT1G06210	2.95673768134884
AT1G06220	13.9889714696715
AT1G06240	5.08002353633422
AT1G06290	4.21418319415449
AT1G06500	3.25282781734395
AT1G06510	3.93723252496434
AT1G06550	8.15686944634313
AT1G06560	3.35867620751342
AT1G06580	3.94204425711275
AT1G06590	9.25948717948718
AT1G06630	2.49772263232291
AT1G06640	3.17823387953694
AT1G06645	2.73262272931992
AT1G06660	4.75116640746501
AT1G06670	4.09086021505376
AT1G06690	4.38788920339668
AT1G06710	3.83694083694084
AT1G06720	5.46358718268831
AT1G06730	5.68824609733701
AT1G06740	3.33693693693694
AT1G06770	4.40990990990991
AT1G06780	3.57433808553972
AT1G06790	7.09443911792905
AT1G06800	3.50066093853272
AT1G06820	2.81329168835676
AT1G06840	4.4463249516441
AT1G06870	5.99744081893794
AT1G06890	4.88920747792178
AT1G06900	9.23665198237885
AT1G06910	6.84552008238929
AT1G06960	9.75064987002599
AT1G07030	2.61698113207547
AT1G07070	10.4193060318741
AT1G07130	4.97995283018868
AT1G07135	2.56138259833135
AT1G07170	4.97232904196623
AT1G07200	2.36645683453237
AT1G07210	8.335904628331
AT1G07220	7.89458572600492
AT1G07240	2.48985370457763
AT1G07280	2.55884862198153
AT1G07300	2.42044186565499
AT1G07310	2.52119071644803
AT1G07360	2.97824842587293
AT1G07370	2.44798717491984
AT1G07390	6.09012131715771
AT1G07420	9.22577936391309
AT1G07480	9.19384057971014
AT1G07510	3.27038220328955
AT1G07570	3.69836321122369
AT1G07615	5.09373631187035
AT1G07620	2.43446808510638
AT1G07630	4.49299872704128
AT1G07650	5.43807641633729
AT1G07670	8.38756855575869
AT1G07705	11.4931959564541
AT1G07740	3.96933333333333
AT1G07750	4.70296200411178
AT1G07780	6.88068181818182
AT1G07810	6.7065283709579
AT1G07830	4.16506189821183
AT1G07840	5.02529711375212
AT1G07870	5.60828455650608
AT1G07880	3.74234424498416
AT1G07890	3.86947312682023
AT1G07902	5.2879348630644
AT1G07910	6.27052569403426
AT1G07930	2.71548833310046
AT1G07950	2.89539594843462
AT1G07960	7.22175128505726
AT1G07970	11.6451733134551
AT1G07980	4.1448362720403
AT1G08000	2.46974664679583
AT1G08010	2.44504548807475
AT1G08030	8.66730875068795
AT1G08040	11.8323507342695
AT1G08050	3.79633401221996
AT1G08060	9.08713837574068
AT1G08125	7.53673373888629
AT1G08130	7.57549857549858
AT1G08190	8.1977012758469
AT1G08210	5.30046372067649
AT1G08220	6.10782865583456
AT1G08230	2.86137381781981
AT1G08260	14.0604058518169
AT1G08300	4.92646509891751
AT1G08350	4.47739938080495
AT1G08390	3.77305327868852
AT1G08410	3.70828819068256
AT1G08420	2.7306212204508
AT1G08450	2.94572102844367
AT1G08470	4.92632155573815
AT1G08480	9.22061711079944
AT1G08530	5.38122365272872
AT1G08540	10.7547609437493
AT1G08600	12.2282822603317
AT1G08610	5.25678894711767
AT1G08620	8.4165062560154
AT1G08630	3.50782361308677
AT1G08660	5.00132298465338
AT1G08710	2.26814591951862
AT1G08750	10.3381417055579
AT1G08760	3.80657815328908
AT1G08800	3.67069612338474
AT1G08840	10.5706371191136
AT1G08845	6.82236490101659
AT1G08890	4.57610241820768
AT1G08910	4.79255470304064
AT1G08940	5.60010346611485
AT1G08960	2.3655530327603
AT1G09000	4.68581687612208
AT1G09010	3.31476407914764
AT1G09040	4.30171073094868
AT1G09050	4.37373737373737
AT1G09060	5.95973348783314
AT1G09100	8.61366862705334
AT1G09160	4.64126347455503
AT1G09195	5.33262146289375
AT1G09220	5.28838951310861
AT1G09230	4.68495499357051
AT1G09280	7.23757628596338
AT1G09300	7.79988974641676
AT1G09320	6.90835850956697
AT1G09420	4.31218781218781
AT1G09450	8.14171428571428
AT1G09470	3.16836734693878
AT1G09480	4.40799158780231
AT1G09500	5.82229965156794
AT1G09530	4.67588932806324
AT1G09570	4.20347114434881
AT1G09580	4.45182525433872
AT1G09620	2.98062432723359
AT1G09645	7.52491538172245
AT1G09660	5.67710906018458
AT1G09700	5.26807830603276
AT1G09710	6.59292532285233
AT1G09730	3.55516447813727
AT1G09770	3.749478290138
AT1G09780	3.2381650135257
AT1G09794	6.07099143206854
AT1G09800	13.5281385281385
AT1G09810	3.0388706246374
AT1G09840	5.85971005738448
AT1G09870	6.10522909655708
AT1G09910	12.9303742384682
AT1G09940	4.19817488422773
AT1G09960	4.41800458715596
AT1G09980	6.18753855644664
AT1G09995	4.14712861888942
AT1G10040	5.19480519480519
AT1G10050	3.22824427480916
AT1G10060	2.0281433026546
AT1G10090	7.85903751420993
AT1G10120	2.67960588793922
AT1G10170	4.04117448531893
AT1G10180	2.87640449438202
AT1G10210	2.521771037182
AT1G10240	8.86330457863304
AT1G10280	5.00311720698254
AT1G10320	4.87271830291071
AT1G10350	2.31877652050919
AT1G10360	3.31784025667004
AT1G10370	2.94397438829179
AT1G10390	4.74779311570591
AT1G10417	6.2280701754386
AT1G10430	3.08980670570555
AT1G10450	8.0212389380531
AT1G10470	3.26785602307644
AT1G10570	16.2592236124479
AT1G10610	6.21309655937847
AT1G10650	3.2874251497006
AT1G10660	4.38887291546866
AT1G10700	5.1273022751896
AT1G10720	3.09829914957479
AT1G10730	3.87269285376242
AT1G10740	8.05378996300161
AT1G10780	3.59287257019438
AT1G10820	4.13600317208565
AT1G10850	4.99796806966618
AT1G10870	7.73081395348837
AT1G10890	3.30689374596672
AT1G10900	5.67959547888162
AT1G10920	3.92429497813301
AT1G10930	5.1427301813011
AT1G10970	4.44685714285714
AT1G11000	4.35280295401141
AT1G11020	3.89501693275278
AT1G11060	11.7496103896104
AT1G11090	2.39729517836143
AT1G11120	3.91895604395604
AT1G11130	8.52665840049597
AT1G11170	3.27400960384154
AT1G11180	4.39021815622801
AT1G11200	6.16241003018342
AT1G11240	3.54256020475433
